ws,plot,tree_id,species,branch,dbh,ba,dam_class,dam_gte2,pct_dam,canopy,ba_perc_dam
7,710,26,ACRU,4,9.8,75.42963961,Class 6,TRUE,100,S,75.42963961
7,710,7,ACSA,1,6.3,31.17245311,Class 6,TRUE,100,S,31.17245311
7,710,12,ACSA,2,5.1,20.42820623,Class 6,TRUE,100,S,20.42820623
7,710,41,SAAL,1,14.9,174.3662463,Class 6,TRUE,100,S,174.3662463
7,710,4,SAAL,1,13.3,138.9290811,Class 6,TRUE,100,S,138.9290811
7,712,2,BELE,1,13.7,147.4113813,Class 1,FALSE,0,C,0
7,712,2,BELE,2,13.5,143.1388153,Class 1,FALSE,0,C,0
7,712,4,CAGL,1,22.2,387.0756308,Class 1,FALSE,0,C,0
7,712,32,CAGL,2,16.6,216.4243179,Class 1,FALSE,0,C,0
7,712,46,PRSE,1,39.9,1250.36173,Class 1,FALSE,0,C,0
7,712,27,ACRU,1,3.9,11.94590607,Class 1,FALSE,0,S,0
7,712,27,ACRU,2,2.5,4.908738521,Class 1,FALSE,0,S,0
7,712,27,ACRU,3,2.3,4.154756284,Class 1,FALSE,0,S,0
7,712,29,ACRU,1,7,38.48451001,Class 1,FALSE,0,S,0
7,712,5,ACSA,2,5.5,23.75829444,Class 1,FALSE,0,S,0
7,712,10,ACSA,1,3.6,10.1787602,Class 1,FALSE,0,S,0
7,712,18,ACSA,1,4.5,15.90431281,Class 1,FALSE,0,S,0
7,712,24,ACSA,1,3.1,7.54767635,Class 1,FALSE,0,S,0
7,712,25,ACSA,1,2.6,5.309291585,Class 1,FALSE,0,S,0
7,712,30,ACSA,1,5.9,27.33971007,Class 1,FALSE,0,S,0
7,712,37,ACSA,1,4.3,14.52201204,Class 1,FALSE,0,S,0
7,712,37,ACSA,2,2.8,6.157521601,Class 1,FALSE,0,S,0
7,712,41,ACSA,1,2.6,5.309291585,Class 1,FALSE,0,S,0
7,712,42,ACSA,2,11,95.03317777,Class 1,FALSE,0,S,0
7,712,42,ACSA,4,10.3,83.32289115,Class 1,FALSE,0,S,0
7,712,9,BELE,1,10.5,86.59014751,Class 1,FALSE,0,S,0
7,712,43,FAGR,1,2.9,6.605198554,Class 1,FALSE,0,S,0
7,712,39,PRSE,1,56.6,2516.07014,Class 2,TRUE,25,C,629.0175351
7,712,40,PRSE,1,47.7,1787.008587,Class 2,TRUE,25,C,446.7521468
7,712,7,PRSE,1,35.1,967.6183913,Class 2,TRUE,25,C,241.9045978
7,712,1,ACSA,1,16.5,213.82465,Class 2,TRUE,25,S,53.4561625
7,712,5,ACSA,1,9.2,66.47610055,Class 2,TRUE,25,S,16.61902514
7,712,14,BELE,1,14.7,169.7166891,Class 2,TRUE,25,S,42.42917228
7,712,35,ACRU,1,15.3,183.8538561,Class 3,TRUE,50,C,91.92692803
7,712,44,ACSA,1,11,95.03317777,Class 3,TRUE,50,C,47.51658889
7,712,23,BELE,1,21.9,376.6848131,Class 3,TRUE,50,C,188.3424066
7,712,28,ACRU,1,3.4,9.079202769,Class 3,TRUE,50,S,4.539601384
7,712,5,ACSA,3,8.1,51.5299735,Class 3,TRUE,50,S,25.76498675
7,712,42,ACSA,1,8,50.26548246,Class 3,TRUE,50,S,25.13274123
7,712,31,ACSA,1,7.8,47.78362426,Class 3,TRUE,50,S,23.89181213
7,712,19,ACSA,1,7.3,41.85386813,Class 3,TRUE,50,S,20.92693406
7,712,38,ACSA,1,6.7,35.25652355,Class 3,TRUE,50,S,17.62826178
7,712,17,ACSA,1,5.4,22.90221044,Class 3,TRUE,50,S,11.45110522
7,712,3,ACSA,3,5,19.63495408,Class 3,TRUE,50,S,9.817477042
7,712,20,ACSA,1,5,19.63495408,Class 3,TRUE,50,S,9.817477042
7,712,3,ACSA,2,4.9,18.8574099,Class 3,TRUE,50,S,9.428704952
7,712,3,ACSA,1,4.8,18.09557368,Class 3,TRUE,50,S,9.047786842
7,712,30,ACSA,2,4.2,13.8544236,Class 3,TRUE,50,S,6.927211801
7,712,48,ACSA,1,4,12.56637061,Class 3,TRUE,50,S,6.283185307
7,712,47,ACSA,1,3.8,11.34114948,Class 3,TRUE,50,S,5.67057474
7,712,37,ACSA,3,3.6,10.1787602,Class 3,TRUE,50,S,5.089380099
7,712,34,ACSA,1,3.3,8.552985999,Class 3,TRUE,50,S,4.276493
7,712,20,ACSA,2,3,7.068583471,Class 3,TRUE,50,S,3.534291735
7,712,16,BELE,1,22.2,387.0756308,Class 3,TRUE,50,S,193.5378154
7,712,15,BELE,1,19.2,289.529179,Class 3,TRUE,50,S,144.7645895
7,712,11,BELE,1,3.9,11.94590607,Class 3,TRUE,50,S,5.972953033
7,712,8,PRSE,1,9.4,69.39778172,Class 3,TRUE,50,S,34.69889086
7,712,33,ACSA,1,22.3,390.5706527,Class 5,TRUE,50,C,195.2853263
7,712,22,ACRU,1,30,706.8583471,Class 6,TRUE,100,C,706.8583471
7,712,21,PRSE,1,21.5,363.050301,Class 6,TRUE,100,C,363.050301
7,712,42,ACSA,5,11.9,111.2202339,Class 6,TRUE,100,S,111.2202339
7,712,42,ACSA,3,8,50.26548246,Class 6,TRUE,100,S,50.26548246
7,712,13,ACSA,1,4.7,17.34944543,Class 6,TRUE,100,S,17.34944543
7,712,19,ACSA,2,4.3,14.52201204,Class 6,TRUE,100,S,14.52201204
7,712,45,ACSA,1,4.3,14.52201204,Class 6,TRUE,100,S,14.52201204
7,712,12,ACSA,1,4.1,13.20254313,Class 6,TRUE,100,S,13.20254313
7,712,36,ACSA,1,3.3,8.552985999,Class 6,TRUE,100,S,8.552985999
7,713,22,ACRU,2,21.2,352.9893506,Class 1,FALSE,0,C,0
7,713,63,ACRU,1,2.2,3.801327111,Class 1,FALSE,0,C,0
7,713,61,ACSA,1,18.5,268.8025214,Class 1,FALSE,0,C,0
7,713,7,PRSE,1,39,1194.590607,Class 1,FALSE,0,C,0
7,713,28,QU,1,27.7,602.6281568,Class 1,FALSE,0,C,0
7,713,1,SAAL,1,16,201.0619298,Class 1,FALSE,0,C,0
7,713,3,SAAL,1,17.1,229.658277,Class 1,FALSE,0,C,0
7,713,5,SAAL,1,18.3,263.0219909,Class 1,FALSE,0,C,0
7,713,11,SAAL,1,16.7,219.0396938,Class 1,FALSE,0,C,0
7,713,17,SAAL,1,17,226.9800692,Class 1,FALSE,0,C,0
7,713,18,SAAL,1,18.2,260.1552876,Class 1,FALSE,0,C,0
7,713,24,SAAL,1,14.3,160.6060704,Class 1,FALSE,0,C,0
7,713,25,SAAL,1,17,226.9800692,Class 1,FALSE,0,C,0
7,713,39,SAAL,1,16.6,216.4243179,Class 1,FALSE,0,C,0
7,713,40,SAAL,1,17.8,248.8455541,Class 1,FALSE,0,C,0
7,713,40,SAAL,2,19,283.528737,Class 1,FALSE,0,C,0
7,713,41,SAAL,1,17.4,237.787148,Class 1,FALSE,0,C,0
7,713,50,SAAL,1,20.34,324.9314724,Class 1,FALSE,0,C,0
7,713,51,SAAL,1,16.8,221.6707776,Class 1,FALSE,0,C,0
7,713,53,SAAL,1,18.68,274.0587201,Class 1,FALSE,0,C,0
7,713,56,SAAL,1,19.5,298.6476516,Class 1,FALSE,0,C,0
7,713,65,SAAL,1,15,176.7145868,Class 1,FALSE,0,C,0
7,713,10,ACRU,1,11.8,109.3588403,Class 1,FALSE,0,S,0
7,713,14,ACRU,1,5.1,20.42820623,Class 1,FALSE,0,S,0
7,713,20,ACRU,1,2.9,6.605198554,Class 1,FALSE,0,S,0
7,713,6,ACSA,1,2.9,6.605198554,Class 1,FALSE,0,S,0
7,713,9,ACSA,1,4.9,18.8574099,Class 1,FALSE,0,S,0
7,713,9,ACSA,2,4.2,13.8544236,Class 1,FALSE,0,S,0
7,713,21,ACSA,1,5.6,24.6300864,Class 1,FALSE,0,S,0
7,713,35,ACSA,1,9.1,65.03882191,Class 1,FALSE,0,S,0
7,713,45,ACSA,1,2.7,5.725552611,Class 1,FALSE,0,S,0
7,713,54,ACSA,1,3.7,10.75210086,Class 1,FALSE,0,S,0
7,713,58,ACSA,1,9.46,70.28653828,Class 1,FALSE,0,S,0
7,713,4,SAAL,1,18.2,260.1552876,Class 1,FALSE,0,S,0
7,713,22,ACRU,1,23.6,437.4353611,Class 2,TRUE,25,C,109.3588403
7,713,49,PRSE,1,29.6,688.1344548,Class 2,TRUE,25,C,172.0336137
7,713,43,PRSE,1,20.4,326.8512997,Class 2,TRUE,25,C,81.71282492
7,713,62,SAAL,1,18.85,279.0696389,Class 2,TRUE,25,C,69.76740973
7,713,64,SAAL,1,17.9,251.6494255,Class 2,TRUE,25,C,62.91235638
7,713,16,ACSA,1,4.9,18.8574099,Class 2,TRUE,25,S,4.714352476
7,713,31,ACSA,1,4.3,14.52201204,Class 2,TRUE,25,S,3.63050301
7,713,27,ACSA,1,3.6,10.1787602,Class 2,TRUE,25,S,2.544690049
7,713,2,ACSA,1,3.1,7.54767635,Class 2,TRUE,25,S,1.886919088
7,713,37,SAAL,1,12.9,130.6981084,Class 2,TRUE,25,S,32.67452709
7,713,46,SAAL,1,16.1,203.5830579,Class 3,TRUE,50,C,101.791529
7,713,30,ACSA,1,7.6,45.36459792,Class 3,TRUE,50,S,22.68229896
7,713,26,ACSA,1,6.9,37.39280656,Class 3,TRUE,50,S,18.69640328
7,713,19,ACSA,1,5.1,20.42820623,Class 3,TRUE,50,S,10.21410311
7,713,34,ACSA,1,4.3,14.52201204,Class 3,TRUE,50,S,7.261006021
7,713,42,ACSA,1,4.1,13.20254313,Class 3,TRUE,50,S,6.601271563
7,713,47,ACSA,1,3.97,12.37858191,Class 3,TRUE,50,S,6.189290957
7,713,13,ACSA,1,3.9,11.94590607,Class 3,TRUE,50,S,5.972953033
7,713,55,ACSA,1,3.67,10.57844932,Class 3,TRUE,50,S,5.289224661
7,713,8,ACSA,1,3.5,9.621127502,Class 3,TRUE,50,S,4.810563751
7,713,42,ACSA,2,3.5,9.621127502,Class 3,TRUE,50,S,4.810563751
7,713,30,AS,2,5.3,22.06183441,Class 3,TRUE,50,S,11.0309172
7,713,57,OXAR,1,5.98,28.08615248,Class 3,TRUE,50,S,14.04307624
7,713,15,ACSA,1,12.4,120.7628216,Class 4,TRUE,50,S,60.3814108
7,713,36,ACSA,1,3.7,10.75210086,Class 4,TRUE,50,S,5.376050428
7,713,33,SAAL,1,15.4,186.2650284,Class 5,TRUE,50,C,93.13251422
7,713,52,ACRU,1,9.1,65.03882191,Class 6,TRUE,100,S,65.03882191
7,713,23,ACRU,1,2.8,6.157521601,Class 6,TRUE,100,S,6.157521601
7,714,35,ACSA,1,10.11,80.27719562,Class 1,FALSE,0,C,0
7,714,11,BELE,1,27,572.5552611,Class 1,FALSE,0,C,0
7,714,11,BELE,2,21.53,364.0641715,Class 1,FALSE,0,C,0
7,714,14,BELE,1,21.19,352.6564203,Class 1,FALSE,0,C,0
7,714,40,BELE,1,16.36,210.2115043,Class 1,FALSE,0,C,0
7,714,27,ROPS,1,21.98,379.4418749,Class 1,FALSE,0,C,0
7,714,32,ACSA,1,11.68,107.1459024,Class 1,FALSE,0,S,0
7,714,10,BELE,1,15.64,192.1159306,Class 1,FALSE,0,S,0
7,714,25,BELE,1,19.06,285.3222722,Class 1,FALSE,0,S,0
7,714,3,PRSE,1,18.1,257.3042923,Class 1,FALSE,0,S,0
7,714,28,PRSE,1,8.24,53.32665034,Class 1,FALSE,0,S,0
7,714,15,ACSA,1,20.06,316.0470484,Class 2,TRUE,25,C,79.0117621
7,714,9,ACSA,1,12.72,127.0761662,Class 2,TRUE,25,C,31.76904155
7,714,1,PRSE,1,37.74,1118.648573,Class 2,TRUE,25,C,279.6621433
7,714,22,PRSE,1,17.68,245.5016429,Class 2,TRUE,25,C,61.37541072
7,714,48,ACSA,1,17.52,241.0782804,Class 2,TRUE,25,S,60.2695701
7,714,47,ACSA,1,11.28,99.93280567,Class 2,TRUE,25,S,24.98320142
7,714,8,ACSA,1,9.03,64.0420731,Class 2,TRUE,25,S,16.01051828
7,714,17,ACSA,1,4.43,15.41336042,Class 2,TRUE,25,S,3.853340104
7,714,18,ACSA,1,4.16,13.59178646,Class 2,TRUE,25,S,3.397946614
7,714,12,BELE,1,20.48,329.4198658,Class 2,TRUE,25,S,82.35496646
7,714,31,PRSE,1,14.47,164.4473743,Class 2,TRUE,25,S,41.11184358
7,714,45,ACSA,1,13.16,136.0196522,Class 3,TRUE,50,C,68.00982608
7,714,42,BELE,1,17.39,237.5139079,Class 3,TRUE,50,C,118.756954
7,714,39,BELE,1,13.32,139.3472271,Class 3,TRUE,50,C,69.67361355
7,714,2,ACRU,1,8.62,58.35853929,Class 3,TRUE,50,S,29.17926965
7,714,37,ACSA,1,9.05,64.32607308,Class 3,TRUE,50,S,32.16303654
7,714,36,ACSA,1,6.6,34.211944,Class 3,TRUE,50,S,17.105972
7,714,15,ACSA,2,4.58,16.47482603,Class 3,TRUE,50,S,8.237413017
7,714,34,ACSA,1,3.08,7.450601137,Class 3,TRUE,50,S,3.725300569
7,714,44,ACSA,1,2.92,6.6966189,Class 3,TRUE,50,S,3.34830945
7,714,41,ACSA,1,2.7,5.725552611,Class 3,TRUE,50,S,2.862776306
7,714,43,BELE,1,11.06,96.07273078,Class 3,TRUE,50,S,48.03636539
7,714,5,BELE,1,8.73,59.85747169,Class 3,TRUE,50,S,29.92873584
7,714,40,BELE,2,7.33,42.19857938,Class 3,TRUE,50,S,21.09928969
7,714,46,CACO,1,5.73,25.78689936,Class 3,TRUE,50,S,12.89344968
7,714,29,FAGR,1,8.84,61.37541072,Class 3,TRUE,50,S,30.68770536
7,714,13,LITU,1,13.2,136.847776,Class 3,TRUE,50,S,68.423888
7,714,19,ACSA,1,2.71,5.768042652,Class 6,TRUE,100,S,5.768042652
7,714,7,BELE,1,9.2,66.47610055,Class 6,TRUE,100,S,66.47610055
7,715,61,FRAM,1,25.37,505.5112392,Class 1,FALSE,0,C,0
7,715,8,PRSE,1,41.52,1353.956062,Class 1,FALSE,0,C,0
7,715,8,PRSE,2,36.72,1058.998211,Class 1,FALSE,0,C,0
7,715,28,PRSE,1,27.43,590.9374266,Class 1,FALSE,0,C,0
7,715,31,PRSE,1,30.19,715.840239,Class 1,FALSE,0,C,0
7,715,33,PRSE,1,27.39,589.2152055,Class 1,FALSE,0,C,0
7,715,54,PRSE,1,26.56,554.0462538,Class 1,FALSE,0,C,0
7,715,59,PRSE,1,38.26,1149.687509,Class 1,FALSE,0,C,0
7,715,49,ROPS,1,18.9,280.5520779,Class 1,FALSE,0,C,0
7,715,5,ACRU,1,11.94,111.9691896,Class 1,FALSE,0,S,0
7,715,30,ACRU,1,11.03,95.55224742,Class 1,FALSE,0,S,0
7,715,7,ACSA,1,9.14,65.61184841,Class 1,FALSE,0,S,0
7,715,11,ACSA,1,3.5,9.621127502,Class 1,FALSE,0,S,0
7,715,12,ACSA,1,4.2,13.8544236,Class 1,FALSE,0,S,0
7,715,14,ACSA,1,8.86,61.65344167,Class 1,FALSE,0,S,0
7,715,17,ACSA,1,2.9,6.605198554,Class 1,FALSE,0,S,0
7,715,22,ACSA,1,5.16,20.91169734,Class 1,FALSE,0,S,0
7,715,23,ACSA,2,5.06,20.10902042,Class 1,FALSE,0,S,0
7,715,23,ACSA,3,2.64,5.47391104,Class 1,FALSE,0,S,0
7,715,36,ACSA,1,3.1,7.54767635,Class 1,FALSE,0,S,0
7,715,38,ACSA,1,7.5,44.17864669,Class 1,FALSE,0,S,0
7,715,48,ACSA,1,3.16,7.8426719,Class 1,FALSE,0,S,0
7,715,48,ACSA,2,5.55,24.19222693,Class 1,FALSE,0,S,0
7,715,50,ACSA,1,7.08,39.3691825,Class 1,FALSE,0,S,0
7,715,51,ACSA,1,10.18,81.39269663,Class 1,FALSE,0,S,0
7,715,52,ACSA,1,5.69,25.42812948,Class 1,FALSE,0,S,0
7,715,53,ACSA,1,2.83,6.290175351,Class 1,FALSE,0,S,0
7,715,58,ACSA,1,17.21,232.6224482,Class 1,FALSE,0,S,0
7,715,62,ACSA,1,9.09,64.89595799,Class 1,FALSE,0,S,0
7,715,42,FAGR,1,5.53,24.0181827,Class 1,FALSE,0,S,0
7,715,32,FRAM,1,14.54,166.0422824,Class 1,FALSE,0,S,0
7,715,25,PRSE,1,12.3,118.8228881,Class 1,FALSE,0,S,0
7,715,15,ACSA,1,14.54,166.0422824,Class 2,TRUE,25,C,41.51057059
7,715,6,PRSE,1,42,1385.44236,Class 2,TRUE,25,C,346.3605901
7,715,30,ACRU,2,7.43,43.35782707,Class 2,TRUE,25,S,10.83945677
7,715,47,ACSA,1,15.26,182.8937854,Class 2,TRUE,25,S,45.72344634
7,715,20,ACSA,1,9.32,68.22156943,Class 2,TRUE,25,S,17.05539236
7,715,55,ACSA,1,9.14,65.61184841,Class 2,TRUE,25,S,16.4029621
7,715,23,ACSA,4,12.82,129.0820731,Class 3,TRUE,50,S,64.54103655
7,715,23,ACSA,1,11.47,103.3276892,Class 3,TRUE,50,S,51.66384462
7,715,45,ACSA,1,7.03,38.81508409,Class 3,TRUE,50,S,19.40754205
7,715,60,ACSA,1,7.01,38.59454429,Class 3,TRUE,50,S,19.29727214
7,715,9,ACSA,1,6.23,30.48358038,Class 3,TRUE,50,S,15.24179019
7,715,16,ACSA,1,5.38,22.7328786,Class 3,TRUE,50,S,11.3664393
7,715,26,ACSA,1,5.27,21.81278465,Class 3,TRUE,50,S,10.90639233
7,715,3,ACSA,1,5.23,21.48291742,Class 3,TRUE,50,S,10.74145871
7,715,13,ACSA,1,4.18,13.72279087,Class 3,TRUE,50,S,6.861395435
7,715,35,ACSA,3,4.08,13.07405199,Class 3,TRUE,50,S,6.537025994
7,715,1,ACSA,1,3.96,12.31629984,Class 3,TRUE,50,S,6.15814992
7,715,35,ACSA,2,3.91,12.00724566,Class 3,TRUE,50,S,6.003622831
7,715,2,ACSA,1,3.89,11.88472355,Class 3,TRUE,50,S,5.942361774
7,715,46,ACSA,2,3.7,10.75210086,Class 3,TRUE,50,S,5.376050428
7,715,4,ACSA,1,3.66,10.52087964,Class 3,TRUE,50,S,5.260439819
7,715,58,ACSA,2,3.61,10.23538741,Class 3,TRUE,50,S,5.117693703
7,715,37,ACSA,1,3.57,10.00982105,Class 3,TRUE,50,S,5.004910526
7,715,37,ACSA,2,3.35,8.814130889,Class 3,TRUE,50,S,4.407065444
7,715,20,ACSA,2,2.98,6.97464985,Class 3,TRUE,50,S,3.487324925
7,715,27,ACSA,1,2.9,6.605198554,Class 3,TRUE,50,S,3.302599277
7,715,39,ACSA,1,2.7,5.725552611,Class 3,TRUE,50,S,2.862776306
7,715,46,ACSA,1,2.66,5.557163245,Class 3,TRUE,50,S,2.778581622
7,715,29,ACSA,1,2.56,5.147185404,Class 3,TRUE,50,S,2.573592702
7,715,41,FRAM,1,5.7,25.51758633,Class 3,TRUE,50,S,12.75879316
7,715,40,OSVI,1,5.4,22.90221044,Class 3,TRUE,50,S,11.45110522
7,715,24,PRPE,1,26.84,565.7895272,Class 5,TRUE,50,C,282.8947636
7,715,34,OSVI,1,9.88,76.66617048,Class 5,TRUE,50,S,38.33308524
7,715,30,ACRU,3,10.94,93.99927963,Class 6,TRUE,100,S,93.99927963
7,715,44,ACSA,1,7.39,42.89224304,Class 6,TRUE,100,S,42.89224304
7,715,35,ACSA,1,6.53,33.49008455,Class 6,TRUE,100,S,33.49008455
7,715,19,ACSA,1,4.53,16.11707717,Class 6,TRUE,100,S,16.11707717
7,715,43,BELE,1,19.21,289.8308504,Class 7,TRUE,100,S,289.8308504
7,716,2,BELE,1,24.1,456.1671073,Class 1,FALSE,0,C,0
7,716,2,BELE,2,23.6,437.4353611,Class 1,FALSE,0,C,0
7,716,10,BELE,1,17.9,251.6494255,Class 1,FALSE,0,C,0
7,716,10,BELE,2,21.1,349.6671163,Class 1,FALSE,0,C,0
7,716,13,BELE,1,16.9,224.3175694,Class 1,FALSE,0,C,0
7,716,16,BELE,1,17,226.9800692,Class 1,FALSE,0,C,0
7,716,18,BELE,1,18.2,260.1552876,Class 1,FALSE,0,c,0
7,716,21,BELE,1,18.22,260.7273717,Class 1,FALSE,0,C,0
7,716,37,BELE,1,20.21,320.791246,Class 1,FALSE,0,C,0
7,716,39,BELE,1,22.6,401.1499659,Class 1,FALSE,0,C,0
7,716,42,BELE,1,18.24,261.300084,Class 1,FALSE,0,C,0
7,716,43,BELE,1,26.2,539.1287153,Class 1,FALSE,0,C,0
7,716,1,LITU,1,23.8,444.8809357,Class 1,FALSE,0,C,0
7,716,5,LITU,1,19.3,292.5529619,Class 1,FALSE,0,C,0
7,716,14,LITU,1,23,415.4756284,Class 1,FALSE,0,C,0
7,716,22,LITU,1,26.54,553.212161,Class 1,FALSE,0,C,0
7,716,40,LITU,1,16.37,210.4685651,Class 1,FALSE,0,C,0
7,716,6,LITU,1,3.2,8.042477193,Class 1,FALSE,0,S,0
7,716,20,LITU,1,8.57,57.68348957,Class 1,FALSE,0,S,0
7,716,33,BELE,1,30.68,739.2657602,Class 2,TRUE,25,C,184.8164401
7,716,30,BELE,1,27.73,603.9341954,Class 2,TRUE,25,C,150.9835488
7,716,11,BELE,1,27.3,585.3493972,Class 2,TRUE,25,C,146.3373493
7,716,25,BELE,1,19.58,301.1031204,Class 2,TRUE,25,C,75.27578011
7,716,24,LITU,1,17.35,236.4225186,Class 2,TRUE,25,C,59.10562966
7,716,27,QURU,1,33.26,868.8291253,Class 2,TRUE,25,C,217.2072813
7,716,32,ACRU,1,10.81,91.77856632,Class 2,TRUE,25,S,22.94464158
7,716,34,ACRU,1,9.93,77.44410736,Class 3,TRUE,50,S,38.72205368
7,716,36,ACRU,1,8.38,55.15411479,Class 3,TRUE,50,S,27.57705739
7,716,41,ACRU,1,7.5,44.17864669,Class 3,TRUE,50,S,22.08932335
7,716,26,ACRU,1,7.37,42.6603935,Class 3,TRUE,50,S,21.33019675
7,716,32,ACRU,2,6.97,38.15534964,Class 3,TRUE,50,S,19.07767482
7,716,38,ACRU,2,3.46,9.402472653,Class 3,TRUE,50,S,4.701236326
7,716,9,BELE,1,3.4,9.079202769,Class 3,TRUE,50,S,4.539601384
7,716,35,OXAR,1,3.24,8.24479576,Class 3,TRUE,50,S,4.12239788
7,716,28,QURU,1,13.36,140.185404,Class 3,TRUE,50,S,70.09270201
7,716,29,QURU,1,11.03,95.55224742,Class 3,TRUE,50,S,47.77612371
7,716,31,QURU,1,5.59,24.54220035,Class 3,TRUE,50,S,12.27110017
7,716,3,ACRU,1,7.6,45.36459792,Class 6,TRUE,100,S,45.36459792
7,716,38,ACRU,1,7.48,43.9433414,Class 6,TRUE,100,S,43.9433414
7,716,4,ACRU,1,6.7,35.25652355,Class 6,TRUE,100,S,35.25652355
7,716,12,ACRU,1,3.7,10.75210086,Class 6,TRUE,100,S,10.75210086
7,716,7,ACRU,1,3.5,9.621127502,Class 6,TRUE,100,S,9.621127502
7,716,17,BELE,1,7.1,39.59192142,Class 6,TRUE,100,S,39.59192142
7,716,23,LITU,1,11.63,106.2305208,Class 6,TRUE,100,S,106.2305208
7,717,2,BELE,1,24.8,483.0512864,Class 1,FALSE,0,C,0
7,717,10,BELE,2,18.2,260.1552876,Class 1,FALSE,0,C,0
7,717,26,BELE,1,15.4,186.2650284,Class 1,FALSE,0,C,0
7,717,43,BELE,1,17.1,229.658277,Class 1,FALSE,0,C,0
7,717,45,BELE,1,19.9,311.0255267,Class 1,FALSE,0,C,0
7,717,46,BELE,1,14.9,174.3662463,Class 1,FALSE,0,C,0
7,717,48,BELE,1,18,254.4690049,Class 1,FALSE,0,C,0
7,717,48,BELE,2,17.9,251.6494255,Class 1,FALSE,0,C,0
7,717,4,LITU,1,24.4,467.5946506,Class 1,FALSE,0,C,0
7,717,15,LITU,1,26.4,547.391104,Class 1,FALSE,0,C,0
7,717,28,LITU,1,15.6,191.134497,Class 1,FALSE,0,C,0
7,717,19,PRSE,1,28.9,655.9724001,Class 1,FALSE,0,C,0
7,717,33,PRSE,1,23.1,419.096314,Class 1,FALSE,0,C,0
7,717,17,QUPR,1,32.9,850.122826,Class 1,FALSE,0,C,0
7,717,22,SAAL,1,19.1,286.521104,Class 1,FALSE,0,C,0
7,717,16,ACRU,1,5,19.63495408,Class 1,FALSE,0,S,0
7,717,20,BELE,2,11.1,96.76890771,Class 1,FALSE,0,S,0
7,717,32,BELE,1,12.3,118.8228881,Class 1,FALSE,0,S,0
7,717,38,BELE,1,6.5,33.1830724,Class 1,FALSE,0,S,0
7,717,1,LITU,1,14.4,162.8601632,Class 1,FALSE,0,S,0
7,717,36,LITU,1,32.2,814.3322317,Class 1,FALSE,0,S,0
7,717,7,QURU,1,14.6,167.4154725,Class 1,FALSE,0,S,0
7,717,8,QURU,1,2.7,5.725552611,Class 1,FALSE,0,S,0
7,717,27,ACRU,1,28.7,646.9246132,Class 2,TRUE,25,C,161.7311533
7,717,10,BELE,1,18.2,260.1552876,Class 2,TRUE,25,C,65.03882191
7,717,44,BELE,1,16.2,206.119894,Class 2,TRUE,25,C,51.5299735
7,717,26,BELE,2,16,201.0619298,Class 2,TRUE,25,C,50.26548246
7,717,14,PRSE,1,33.5,881.4130889,Class 2,TRUE,25,C,220.3532722
7,717,37,PRSE,1,19.7,304.8051732,Class 2,TRUE,25,C,76.20129331
7,717,40,PRSE,1,16.9,224.3175694,Class 2,TRUE,25,C,56.07939236
7,717,35,QURU,1,27.5,593.9573611,Class 2,TRUE,25,C,148.4893403
7,717,18,ACSA,1,17.5,240.5281875,Class 2,TRUE,25,S,60.13204689
7,717,42,ACSA,2,3.7,10.75210086,Class 2,TRUE,25,S,2.688025214
7,717,12,ACSA,1,3.1,7.54767635,Class 2,TRUE,25,S,1.886919088
7,717,21,ACSA,1,2.7,5.725552611,Class 2,TRUE,25,S,1.431388153
7,717,23,BELE,1,11.5,103.8689071,Class 2,TRUE,25,S,25.96722678
7,717,39,QURU,1,48,1809.557368,Class 2,TRUE,25,S,452.3893421
7,717,34,ACPE,1,3.5,9.621127502,Class 3,TRUE,50,S,4.810563751
7,717,3,ACRU,1,5.6,24.6300864,Class 3,TRUE,50,S,12.3150432
7,717,25,ACRU,1,3.2,8.042477193,Class 3,TRUE,50,S,4.021238597
7,717,41,ACSA,4,11.8,109.3588403,Class 3,TRUE,50,S,54.67942014
7,717,41,ACSA,3,6.8,36.31681108,Class 3,TRUE,50,S,18.15840554
7,717,42,ACSA,1,5.4,22.90221044,Class 3,TRUE,50,S,11.45110522
7,717,24,ACSA,1,5.3,22.06183441,Class 3,TRUE,50,S,11.0309172
7,717,41,ACSA,1,5.3,22.06183441,Class 3,TRUE,50,S,11.0309172
7,717,41,ACSA,5,4,12.56637061,Class 3,TRUE,50,S,6.283185307
7,717,9,BELE,1,8.8,60.82123377,Class 3,TRUE,50,S,30.41061689
7,717,5,QUPR,1,5.5,23.75829444,Class 3,TRUE,50,S,11.87914722
7,717,13,ACSA,1,3.1,7.54767635,Class 6,TRUE,100,S,7.54767635
7,717,30,AFGR,1,6.5,33.1830724,Class 6,TRUE,100,S,33.1830724
7,717,11,BELE,1,8.5,56.74501731,Class 6,TRUE,100,S,56.74501731
7,717,31,BELE,1,6.7,35.25652355,Class 6,TRUE,100,S,35.25652355
7,718,6,BELE,1,29.3,674.2564693,Class 1,FALSE,0,C,0
7,718,27,BELE,1,23.1,419.096314,Class 1,FALSE,0,C,0
7,718,7,LITU,1,18.4,265.9044022,Class 1,FALSE,0,C,0
7,718,13,LITU,1,35.3,978.6767974,Class 1,FALSE,0,C,0
7,718,13,LITU,2,34.7,945.6900746,Class 1,FALSE,0,C,0
7,718,26,SAAL,1,18.4,265.9044022,Class 1,FALSE,0,C,0
7,718,9,ACSA,1,4.1,13.20254313,Class 1,FALSE,0,S,0
